Date,Station_Id,Station_Name,Air_Temp_Avg_degF,Air_Temp_Max_degF,Air_Temp_Min_degF,Precip_Accum_in_,Precip_Increment_in,Precip_Increment_Snow_in,Precip_MTD_in,Snow_Depth_in,Snow_Density_pct,Snow_Rain_Ratio,percip_prior_2days,percip_prior_4days,percip_prior_7days,percip_prior_14days,temp_min_prior_2days,temp_min_prior_4days,temp_min_prior_7days,temp_min_prior_14days,temp_max_prior_2days,temp_max_prior_4days,temp_max_prior_7days,temp_max_prior_14days,snow_density_avg_prior_2days,snow_density_avg_prior_4days,snow_density_avg_prior_7days,snow_density_avg_prior_14days
2011-02-14,538,Idarado,35.0,48.0,24.0,14.7,0.0,0.0,1.3,43,26.5,,29.400000000000006,58.8,102.60000000000001,198.39999999999998,19.0,3.0,-16.0,-26.0,51.0,51.0,51.0,51.0,25.9,24.82499999999999,24.142857142857146,24.007142857142867
2011-02-15,538,Idarado,35.0,52.0,21.0,14.7,0.0,0.0,1.3,43,26.5,,29.400000000000006,58.8,102.9,199.69999999999996,21.0,6.0,-16.0,-26.0,52.0,52.0,52.0,52.0,26.5,25.57499999999999,24.442857142857147,24.20000000000001
2011-02-16,538,Idarado,33.0,36.0,30.0,14.7,0.0,0.0,1.3,42,27.1,,29.400000000000006,58.8,102.9,200.89999999999995,21.0,19.0,-12.0,-23.0,52.0,52.0,52.0,52.0,26.8,26.349999999999987,25.142857142857146,24.42142857142858
2011-02-17,538,Idarado,28.0,39.0,18.0,14.7,0.0,0.0,1.3,42,27.1,,29.400000000000006,58.8,102.9,202.09999999999994,18.0,18.0,3.0,-16.0,39.0,52.0,52.0,52.0,27.1,26.79999999999999,25.71428571428572,24.642857142857157
2011-02-18,538,Idarado,29.0,42.0,18.0,14.7,0.0,0.0,1.3,42,27.1,,29.400000000000006,58.8,102.9,203.29999999999993,18.0,18.0,6.0,-16.0,42.0,52.0,52.0,52.0,27.1,26.94999999999999,26.22857142857143,24.821428571428584
2011-02-19,538,Idarado,30.0,36.0,21.0,14.7,0.8,0.8,1.3,42,27.1,62.0,29.400000000000006,58.8,102.9,204.49999999999991,18.0,18.0,18.0,-16.0,42.0,42.0,52.0,52.0,27.1,27.099999999999987,26.671428571428574,24.957142857142873
2011-02-20,538,Idarado,20.0,31.0,13.0,15.5,0.1,0.1,2.1,50,23.8,0.0,30.200000000000006,59.599999999999994,103.7,205.79999999999993,13.0,13.0,13.0,-16.0,36.0,42.0,52.0,52.0,25.450000000000003,26.274999999999988,26.45714285714286,25.050000000000015
2011-02-21,538,Idarado,14.0,35.0,-1.0,15.6,0.2,0.2,2.2,50,23.8,0.0,31.10000000000001,60.49999999999999,104.6,207.19999999999993,-1.0,-1.0,-1.0,-16.0,35.0,42.0,52.0,52.0,23.800000000000004,25.449999999999985,26.071428571428577,25.107142857142872
2011-02-22,538,Idarado,22.0,39.0,5.0,15.8,0.1,0.1,2.4,48,24.8,100.0,31.40000000000001,61.599999999999994,105.69999999999999,208.59999999999994,-1.0,-1.0,-1.0,-16.0,39.0,39.0,42.0,52.0,24.300000000000004,24.874999999999982,25.828571428571433,25.135714285714304
2011-02-23,538,Idarado,25.0,39.0,13.0,15.9,0.0,0.0,2.5,47,25.5,,31.70000000000001,62.79999999999999,106.89999999999999,209.79999999999995,5.0,-1.0,-1.0,-12.0,39.0,39.0,42.0,52.0,25.150000000000006,24.47499999999998,25.600000000000005,25.37142857142859
2011-02-24,538,Idarado,25.0,36.0,15.0,15.9,0.0,0.0,2.5,46,26.1,,31.80000000000001,63.19999999999999,108.1,210.99999999999997,13.0,-1.0,-1.0,-1.0,39.0,39.0,42.0,52.0,25.800000000000004,25.049999999999983,25.457142857142863,25.585714285714307
2011-02-25,538,Idarado,24.0,26.0,22.0,15.9,0.1,0.3,2.5,46,26.1,300.0,31.80000000000001,63.499999999999986,109.3,212.2,15.0,5.0,-1.0,-1.0,36.0,39.0,39.0,52.0,26.100000000000005,25.624999999999986,25.31428571428572,25.771428571428594
2011-02-26,538,Idarado,25.0,37.0,18.0,16.0,0.1,0.2,2.6,50,24.6,200.0,31.900000000000013,63.69999999999999,110.6,213.5,18.0,13.0,-1.0,-1.0,37.0,39.0,39.0,52.0,25.350000000000005,25.57499999999999,24.957142857142863,25.814285714285738
2011-02-27,538,Idarado,22.0,33.0,11.0,16.1,0.1,0.4,2.7,50,25.0,400.0,32.100000000000016,63.89999999999999,111.19999999999999,214.9,11.0,11.0,-1.0,-1.0,37.0,37.0,39.0,52.0,24.800000000000004,25.44999999999999,25.128571428571433,25.792857142857166
2011-02-28,538,Idarado,24.0,46.0,7.0,16.2,0.1,0.1,2.8,51,25.3,0.0,32.30000000000001,64.19999999999999,111.8,216.4,7.0,7.0,5.0,-1.0,46.0,46.0,46.0,52.0,25.150000000000006,25.24999999999999,25.34285714285715,25.70714285714288
2011-03-01,538,Idarado,31.0,50.0,15.0,16.3,0.2,0.2,2.9,49,26.3,0.0,32.500000000000014,64.6,112.3,218.00000000000003,7.0,7.0,7.0,-1.0,50.0,50.0,50.0,50.0,25.800000000000004,25.299999999999986,25.55714285714286,25.692857142857168
2011-03-02,538,Idarado,33.0,47.0,24.0,16.5,0.0,0.0,0.2,47,27.4,,32.80000000000001,65.1,112.89999999999999,219.80000000000004,15.0,7.0,7.0,-1.0,50.0,50.0,50.0,50.0,26.85,25.999999999999986,25.828571428571433,25.714285714285733
2011-03-03,538,Idarado,34.0,45.0,25.0,16.5,0.0,0.1,0.2,46,28.0,,33.000000000000014,65.5,113.49999999999999,221.60000000000005,24.0,7.0,7.0,-1.0,47.0,50.0,50.0,50.0,27.700000000000003,26.749999999999986,26.100000000000005,25.778571428571446
2011-03-04,538,Idarado,20.0,28.0,4.0,16.5,0.2,0.4,0.2,46,28.3,200.0,33.000000000000014,65.8,114.09999999999998,223.40000000000006,4.0,4.0,4.0,-1.0,45.0,50.0,50.0,50.0,28.150000000000006,27.499999999999986,26.41428571428572,25.86428571428573
2011-03-05,538,Idarado,23.0,40.0,4.0,16.7,0.2,0.2,0.4,51,26.3,100.0,33.20000000000002,66.2,114.79999999999998,225.40000000000006,4.0,4.0,4.0,-1.0,40.0,47.0,50.0,50.0,27.300000000000004,27.499999999999986,26.65714285714287,25.807142857142875
2011-03-06,538,Idarado,27.0,36.0,18.0,16.9,0.0,0.0,0.6,49,27.8,,33.600000000000016,66.6,115.6,226.80000000000007,4.0,4.0,4.0,-1.0,40.0,45.0,50.0,50.0,27.050000000000004,27.599999999999984,27.05714285714287,26.09285714285716
2011-03-07,538,Idarado,29.0,38.0,22.0,16.9,0.4,0.4,0.6,57,23.9,25.0,33.80000000000001,67.0,116.29999999999998,228.10000000000008,18.0,4.0,4.0,4.0,38.0,40.0,50.0,50.0,25.85,26.57499999999998,26.85714285714287,26.100000000000016
2011-03-08,538,Idarado,21.0,30.0,7.0,17.3,0.1,0.1,1.0,53,25.8,100.0,34.20000000000002,67.8,117.29999999999998,229.60000000000008,7.0,4.0,4.0,4.0,38.0,40.0,47.0,50.0,24.85,25.94999999999998,26.7857142857143,26.171428571428585
2011-03-09,538,Idarado,22.0,40.0,6.0,17.4,0.1,0.1,1.1,56,24.6,0.0,34.70000000000002,68.5,118.19999999999999,231.10000000000008,6.0,6.0,4.0,4.0,40.0,40.0,45.0,50.0,25.200000000000003,25.524999999999984,26.385714285714297,26.107142857142872
2011-03-10,538,Idarado,29.0,49.0,13.0,17.5,0.1,0.1,1.2,53,26.0,0.0,34.90000000000002,69.1,119.19999999999999,232.70000000000007,6.0,6.0,4.0,4.0,49.0,49.0,49.0,50.0,25.300000000000004,25.074999999999985,26.100000000000012,26.100000000000016
2011-03-11,538,Idarado,33.0,53.0,20.0,17.6,0.0,0.0,1.3,50,27.6,,35.10000000000002,69.8,120.29999999999998,234.40000000000006,13.0,6.0,4.0,4.0,53.0,53.0,53.0,53.0,26.800000000000004,25.999999999999986,26.000000000000007,26.207142857142873
2011-03-12,538,Idarado,,,,17.6,0.0,0.0,1.3,48,28.8,,35.200000000000024,70.1,121.19999999999999,236.00000000000006,20.0,6.0,6.0,4.0,53.0,53.0,53.0,53.0,28.200000000000003,26.749999999999986,26.357142857142865,26.50714285714287
2011-03-13,538,Idarado,31.0,43.0,21.0,17.6,0.0,0.0,1.3,47,29.4,,35.200000000000024,70.3,121.89999999999998,237.50000000000006,21.0,13.0,6.0,4.0,43.0,53.0,53.0,53.0,29.1,27.94999999999999,26.585714285714293,26.821428571428584
2011-03-14,538,Idarado,35.0,52.0,20.0,17.6,0.0,0.0,1.3,46,30.0,,35.200000000000024,70.4,122.59999999999997,238.90000000000006,20.0,20.0,6.0,4.0,52.0,53.0,53.0,53.0,29.700000000000003,28.94999999999999,27.457142857142863,27.15714285714287
2011-03-15,538,Idarado,35.0,50.0,22.0,17.6,0.0,0.0,1.3,46,29.6,,35.200000000000024,70.4,122.89999999999998,240.20000000000005,20.0,20.0,6.0,4.0,52.0,52.0,53.0,53.0,29.800000000000004,29.44999999999999,28.000000000000004,27.392857142857157
2011-03-16,538,Idarado,40.0,56.0,26.0,17.6,0.1,0.1,1.3,44,30.9,0.0,35.200000000000024,70.4,123.09999999999997,241.30000000000004,22.0,20.0,13.0,4.0,56.0,56.0,56.0,56.0,30.250000000000004,29.974999999999987,28.900000000000006,27.642857142857157
2011-03-17,538,Idarado,37.0,47.0,27.0,17.7,0.0,0.0,1.4,44,30.9,,35.300000000000026,70.5,123.29999999999997,242.50000000000003,26.0,20.0,20.0,4.0,56.0,56.0,56.0,56.0,30.900000000000002,30.349999999999987,29.600000000000005,27.850000000000012
2011-03-18,538,Idarado,35.0,46.0,24.0,17.7,0.1,0.1,1.4,44,30.9,0.0,35.40000000000002,70.6,123.39999999999996,243.70000000000002,24.0,22.0,20.0,4.0,47.0,56.0,56.0,56.0,30.900000000000002,30.57499999999999,30.07142857142858,28.035714285714295
2011-03-19,538,Idarado,40.0,48.0,34.0,17.8,0.0,0.0,1.5,43,31.4,,35.50000000000002,70.8,123.59999999999995,244.80000000000004,24.0,24.0,20.0,6.0,48.0,56.0,56.0,56.0,31.150000000000002,31.02499999999999,30.44285714285715,28.400000000000006
2011-03-20,538,Idarado,37.0,43.0,30.0,17.8,0.0,0.0,1.5,42,32.1,,35.60000000000002,71.0,123.79999999999994,245.70000000000005,30.0,24.0,20.0,6.0,48.0,48.0,56.0,56.0,31.750000000000004,31.32499999999999,30.828571428571433,28.707142857142863
2011-03-21,538,Idarado,37.0,44.0,26.0,17.8,0.3,0.3,1.5,42,32.1,67.0,35.60000000000002,71.1,123.99999999999993,246.60000000000005,26.0,24.0,22.0,6.0,44.0,48.0,56.0,56.0,32.10000000000001,31.624999999999986,31.128571428571433,29.29285714285715
2011-03-22,538,Idarado,24.0,34.0,16.0,18.1,0.1,0.1,1.8,45,30.4,100.0,35.90000000000002,71.5,124.49999999999991,247.40000000000003,16.0,16.0,16.0,6.0,44.0,48.0,56.0,56.0,31.250000000000007,31.499999999999986,31.24285714285715,29.621428571428577
2011-03-23,538,Idarado,26.0,45.0,8.0,18.2,0.1,0.1,1.9,46,30.0,100.0,36.30000000000002,71.9,125.09999999999992,248.20000000000002,8.0,8.0,8.0,8.0,45.0,45.0,48.0,56.0,30.200000000000006,31.149999999999984,31.11428571428572,30.007142857142863
2011-03-24,538,Idarado,30.0,36.0,26.0,18.3,0.2,0.2,2.0,43,32.3,50.0,36.500000000000014,72.4,125.69999999999992,249.00000000000003,8.0,8.0,8.0,8.0,45.0,45.0,48.0,56.0,31.150000000000006,31.199999999999985,31.31428571428572,30.457142857142863
2011-03-25,538,Idarado,29.0,35.0,22.0,18.5,0.0,0.0,2.2,46,30.4,,36.80000000000001,73.10000000000001,126.49999999999991,249.90000000000003,22.0,8.0,8.0,8.0,36.0,45.0,48.0,56.0,31.350000000000005,30.774999999999984,31.24285714285715,30.657142857142862
2011-03-26,538,Idarado,26.0,43.0,6.0,18.5,0.2,0.2,2.2,45,31.1,50.0,37.000000000000014,73.5,127.19999999999992,250.80000000000004,6.0,6.0,6.0,6.0,43.0,45.0,45.0,56.0,30.750000000000007,30.94999999999998,31.200000000000006,30.821428571428577
2011-03-27,538,Idarado,33.0,42.0,25.0,18.7,0.1,0.1,2.4,46,30.7,100.0,37.20000000000002,74.0,128.0999999999999,251.90000000000003,6.0,6.0,6.0,6.0,43.0,43.0,45.0,56.0,30.900000000000006,31.124999999999982,31.000000000000004,30.914285714285718
2011-03-28,538,Idarado,34.0,41.0,18.0,18.8,0.1,0.1,2.5,44,32.3,100.0,37.500000000000014,74.5,129.0999999999999,253.10000000000005,18.0,6.0,6.0,6.0,42.0,43.0,45.0,56.0,31.500000000000004,31.124999999999982,31.028571428571436,31.078571428571433
2011-03-29,538,Idarado,26.0,42.0,7.0,18.9,0.1,0.2,2.6,46,31.1,200.0,37.70000000000002,74.9,129.89999999999992,254.40000000000006,7.0,6.0,6.0,6.0,42.0,43.0,45.0,56.0,31.700000000000006,31.299999999999983,31.128571428571433,31.18571428571429
2011-03-30,538,Idarado,33.0,45.0,25.0,19.0,0.1,0.1,2.7,45,32.2,0.0,37.90000000000002,75.4,130.69999999999993,255.80000000000007,7.0,7.0,6.0,6.0,45.0,45.0,45.0,48.0,31.65000000000001,31.574999999999985,31.442857142857147,31.278571428571436
2011-03-31,538,Idarado,36.0,51.0,26.0,19.1,0.0,0.0,2.8,44,33.0,,38.10000000000002,75.80000000000001,131.49999999999994,257.2000000000001,25.0,7.0,6.0,6.0,51.0,51.0,51.0,51.0,32.60000000000001,32.149999999999984,31.542857142857144,31.428571428571438
2011-04-01,538,Idarado,38.0,55.0,26.0,19.1,0.0,0.0,2.8,43,33.7,,38.200000000000024,76.10000000000002,132.09999999999994,258.60000000000014,26.0,7.0,6.0,6.0,55.0,55.0,55.0,55.0,33.35000000000001,32.499999999999986,32.01428571428572,31.628571428571437
2011-04-02,538,Idarado,45.0,59.0,30.0,19.1,0.1,0.1,0.0,42,34.0,0.0,38.200000000000024,76.30000000000003,132.69999999999993,259.90000000000015,26.0,25.0,7.0,6.0,59.0,59.0,59.0,59.0,33.85000000000001,33.22499999999999,32.42857142857143,31.814285714285724
2011-04-03,538,Idarado,32.0,45.0,16.0,19.2,0.2,0.3,0.1,40,33.8,150.0,38.300000000000026,76.50000000000003,133.19999999999993,261.3000000000001,16.0,16.0,7.0,6.0,59.0,59.0,59.0,59.0,33.900000000000006,33.624999999999986,32.871428571428574,31.935714285714294
2011-04-04,538,Idarado,26.0,42.0,12.0,19.4,0.2,0.2,0.3,45,30.7,50.0,38.60000000000002,76.80000000000003,133.79999999999993,262.9000000000001,12.0,12.0,7.0,6.0,45.0,59.0,59.0,59.0,32.25000000000001,33.04999999999998,32.642857142857146,31.835714285714293
2011-04-05,538,Idarado,40.0,56.0,21.0,19.6,0.1,0.1,0.5,42,33.1,0.0,39.00000000000003,77.30000000000003,134.49999999999991,264.4000000000001,12.0,12.0,12.0,6.0,56.0,59.0,59.0,59.0,31.90000000000001,32.899999999999984,32.92857142857143,32.02857142857144
2011-04-06,538,Idarado,36.0,47.0,28.0,19.7,0.2,0.2,0.6,40,34.2,50.0,39.300000000000026,77.90000000000002,135.1999999999999,265.9000000000001,21.0,12.0,12.0,6.0,56.0,56.0,59.0,59.0,33.65000000000001,32.94999999999999,33.214285714285715,32.328571428571436
2011-04-07,538,Idarado,34.0,44.0,28.0,19.9,0.4,0.4,0.8,45,30.7,75.0,39.60000000000002,78.60000000000002,135.99999999999991,267.50000000000006,28.0,12.0,12.0,6.0,47.0,56.0,59.0,59.0,32.45000000000001,32.17499999999999,32.885714285714286,32.21428571428572
2011-04-08,538,Idarado,35.0,43.0,30.0,20.3,0.3,0.4,1.2,42,33.6,133.0,40.200000000000024,79.50000000000003,137.19999999999993,269.30000000000007,28.0,21.0,12.0,6.0,44.0,56.0,59.0,59.0,32.150000000000006,32.89999999999999,32.871428571428574,32.44285714285716
2011-04-09,538,Idarado,30.0,37.0,17.0,20.6,0.4,0.4,1.5,43,33.7,100.0,40.90000000000003,80.50000000000003,138.69999999999993,271.4000000000001,17.0,17.0,12.0,7.0,43.0,47.0,56.0,59.0,33.650000000000006,33.05,32.82857142857143,32.62857142857144
2011-04-10,538,Idarado,21.0,32.0,11.0,21.0,0.2,0.2,1.9,49,30.4,100.0,41.60000000000002,81.80000000000003,140.49999999999994,273.7000000000001,11.0,11.0,11.0,7.0,37.0,44.0,56.0,59.0,32.050000000000004,32.099999999999994,32.34285714285714,32.60714285714287
2011-04-11,538,Idarado,30.0,50.0,8.0,21.2,0.1,0.1,2.1,49,30.8,0.0,42.20000000000002,83.10000000000002,142.29999999999993,276.1000000000001,8.0,8.0,8.0,7.0,50.0,50.0,56.0,59.0,30.6,32.12499999999999,32.35714285714286,32.50000000000001
2011-04-12,538,Idarado,38.0,50.0,27.0,21.3,0.0,0.0,2.2,44,34.1,,42.500000000000014,84.10000000000002,143.99999999999994,278.5000000000001,8.0,8.0,8.0,8.0,50.0,50.0,50.0,59.0,32.45,32.24999999999999,32.50000000000001,32.71428571428572
2011-04-13,538,Idarado,37.0,49.0,25.0,21.3,0.1,0.1,2.2,43,34.9,100.0,42.600000000000016,84.80000000000003,145.59999999999994,280.8000000000001,25.0,8.0,8.0,8.0,50.0,50.0,50.0,59.0,34.5,32.54999999999999,32.6,32.907142857142865
2011-04-14,538,Idarado,27.0,31.0,22.0,21.4,0.4,0.4,2.3,42,36.0,50.0,42.70000000000002,85.20000000000002,147.09999999999994,283.1000000000001,22.0,8.0,8.0,8.0,49.0,50.0,50.0,59.0,35.45,33.94999999999999,33.35714285714286,33.12142857142858
2011-04-15,538,Idarado,27.0,44.0,9.0,21.8,0.0,0.0,2.7,48,31.9,,43.20000000000002,85.80000000000001,148.59999999999994,285.80000000000007,9.0,9.0,8.0,8.0,44.0,50.0,50.0,59.0,33.95,34.22499999999999,33.11428571428572,32.99285714285715
2011-04-16,538,Idarado,37.0,53.0,20.0,21.8,0.1,0.1,2.7,42,36.4,0.0,43.60000000000002,86.30000000000001,149.79999999999995,288.50000000000006,9.0,9.0,8.0,8.0,53.0,53.0,53.0,56.0,34.150000000000006,34.79999999999999,33.50000000000001,33.16428571428572
2011-04-17,538,Idarado,44.0,55.0,30.0,21.9,0.0,0.0,2.8,40,37.8,,43.70000000000002,86.9,150.69999999999996,291.20000000000005,20.0,9.0,8.0,8.0,55.0,55.0,55.0,56.0,37.10000000000001,35.52499999999999,34.557142857142864,33.45
2011-04-18,538,Idarado,41.0,55.0,32.0,21.9,0.1,0.1,2.8,38,38.4,0.0,43.80000000000001,87.4,151.39999999999998,293.70000000000005,30.0,9.0,9.0,8.0,55.0,55.0,55.0,56.0,38.10000000000001,36.12499999999999,35.642857142857146,34.00000000000001
2011-04-19,538,Idarado,36.0,46.0,30.0,22.0,0.4,0.4,2.9,39,36.9,50.0,43.90000000000001,87.60000000000001,152.09999999999997,296.1,30.0,20.0,9.0,8.0,55.0,55.0,55.0,55.0,37.650000000000006,37.37499999999999,36.04285714285715,34.27142857142857
2011-04-20,538,Idarado,42.0,53.0,30.0,22.4,0.1,0.1,3.3,38,38.4,0.0,44.40000000000001,88.20000000000002,153.19999999999996,298.8,30.0,30.0,9.0,8.0,53.0,55.0,55.0,55.0,37.650000000000006,37.87499999999999,36.54285714285715,34.57142857142857
2011-04-21,538,Idarado,42.0,53.0,32.0,22.5,0.0,0.0,3.4,36,40.0,,44.90000000000001,88.80000000000001,154.29999999999995,301.40000000000003,30.0,30.0,9.0,8.0,53.0,55.0,55.0,55.0,39.2,38.425,37.11428571428572,35.23571428571429
2011-04-22,538,Idarado,35.0,44.0,30.0,22.5,0.0,0.0,3.4,35,40.6,,45.000000000000014,89.4,154.99999999999994,303.6,30.0,30.0,20.0,8.0,53.0,53.0,55.0,55.0,40.300000000000004,38.974999999999994,38.35714285714287,35.73571428571429
2011-04-23,538,Idarado,36.0,44.0,31.0,22.5,0.2,0.2,3.4,33,41.8,100.0,45.000000000000014,89.9,155.69999999999993,305.5,30.0,30.0,30.0,8.0,44.0,53.0,55.0,55.0,41.2,40.19999999999999,39.12857142857143,36.31428571428572
2011-04-24,538,Idarado,34.0,42.0,28.0,22.7,0.6,0.6,3.6,38,36.8,83.0,45.20000000000002,90.2,156.49999999999991,307.2,28.0,28.0,28.0,8.0,44.0,53.0,55.0,55.0,39.3,39.79999999999998,38.98571428571429,36.77142857142858
2011-04-25,538,Idarado,32.0,43.0,27.0,23.3,0.7,0.8,4.2,38,38.2,114.0,46.000000000000014,91.0,157.89999999999992,309.3,27.0,27.0,27.0,9.0,43.0,44.0,53.0,55.0,37.5,39.34999999999998,38.95714285714286,37.300000000000004
2011-04-26,538,Idarado,25.0,40.0,19.0,24.0,1.0,1.0,4.9,44,34.8,90.0,47.30000000000001,92.5,159.89999999999992,312.0,19.0,19.0,19.0,9.0,43.0,44.0,53.0,55.0,36.5,37.89999999999998,38.65714285714286,37.35
2011-04-27,538,Idarado,25.0,39.0,15.0,25.0,0.2,0.2,5.9,52,31.2,50.0,49.000000000000014,95.0,162.49999999999991,315.7,15.0,15.0,15.0,9.0,40.0,43.0,53.0,55.0,33.0,35.24999999999998,37.62857142857143,37.08571428571429
2011-04-28,538,Idarado,36.0,51.0,14.0,25.2,0.1,0.1,6.1,46,35.4,0.0,50.20000000000002,97.5,165.1999999999999,319.5,14.0,14.0,14.0,9.0,51.0,51.0,51.0,55.0,33.3,34.89999999999998,36.971428571428575,37.042857142857144
2011-04-29,538,Idarado,38.0,51.0,20.0,25.3,0.0,0.0,6.2,41,39.5,,50.500000000000014,99.5,167.99999999999991,323.0,14.0,14.0,14.0,14.0,51.0,51.0,51.0,55.0,37.449999999999996,35.22499999999998,36.814285714285724,37.58571428571429
2011-04-30,538,Idarado,23.0,33.0,11.0,25.3,0.0,0.0,6.2,40,39.8,,50.600000000000016,100.8,170.79999999999993,326.5,11.0,11.0,11.0,11.0,51.0,51.0,51.0,55.0,39.64999999999999,36.47499999999998,36.52857142857143,37.82857142857143
2011-05-01,538,Idarado,22.0,27.0,18.0,25.3,0.6,0.6,6.2,39,40.8,100.0,50.600000000000016,101.1,173.39999999999995,329.90000000000003,11.0,11.0,11.0,11.0,33.0,51.0,51.0,55.0,40.29999999999999,38.87499999999998,37.10000000000001,38.042857142857144
2011-05-02,538,Idarado,24.0,41.0,7.0,25.9,0.1,0.1,0.6,49,33.7,100.0,51.20000000000002,101.79999999999998,175.99999999999994,333.90000000000003,7.0,7.0,7.0,7.0,41.0,51.0,51.0,53.0,37.24999999999999,38.449999999999974,36.45714285714286,37.70714285714286
2011-05-03,538,Idarado,36.0,54.0,13.0,26.0,0.1,0.1,0.7,45,36.9,0.0,51.90000000000002,102.49999999999999,177.99999999999994,337.90000000000003,7.0,7.0,7.0,7.0,54.0,54.0,54.0,54.0,35.3,37.799999999999976,36.75714285714286,37.70714285714286
2011-05-04,538,Idarado,39.0,53.0,26.0,26.1,0.0,0.0,0.8,40,41.5,,52.10000000000002,103.29999999999998,179.09999999999994,341.6000000000001,13.0,7.0,7.0,7.0,54.0,54.0,54.0,54.0,39.199999999999996,38.22499999999998,38.228571428571435,37.92857142857144
2011-05-05,538,Idarado,39.0,58.0,22.0,26.1,0.0,0.0,0.8,39,42.1,,52.200000000000024,104.1,179.99999999999994,345.2000000000001,22.0,7.0,7.0,7.0,58.0,58.0,58.0,58.0,41.8,38.54999999999998,39.18571428571429,38.078571428571436
2011-05-06,538,Idarado,44.0,62.0,29.0,26.1,0.0,0.0,0.8,37,43.0,,52.200000000000024,104.29999999999998,180.79999999999993,348.8000000000001,22.0,13.0,7.0,7.0,62.0,62.0,62.0,62.0,42.55,40.874999999999986,39.68571428571429,38.25000000000001
2011-05-07,538,Idarado,46.0,62.0,32.0,26.1,0.0,0.0,0.8,35,43.4,,52.200000000000024,104.39999999999998,181.5999999999999,352.40000000000015,29.0,22.0,7.0,7.0,62.0,62.0,62.0,62.0,43.199999999999996,42.499999999999986,40.199999999999996,38.36428571428572
2011-05-08,538,Idarado,47.0,59.0,31.0,26.1,0.0,0.0,0.8,33,44.2,,52.200000000000024,104.39999999999998,182.3999999999999,355.8000000000002,31.0,22.0,7.0,7.0,62.0,62.0,62.0,62.0,43.8,43.17499999999998,40.685714285714276,38.89285714285715
2011-05-09,538,Idarado,35.0,46.0,26.0,26.1,0.3,0.3,0.8,31,43.9,33.0,52.200000000000024,104.39999999999998,182.59999999999988,358.6000000000002,26.0,26.0,13.0,7.0,59.0,62.0,62.0,62.0,44.05,43.624999999999986,42.14285714285713,39.30000000000001
2011-05-10,538,Idarado,33.0,47.0,21.0,26.4,0.1,0.1,1.1,36,38.1,100.0,52.50000000000002,104.69999999999999,182.9999999999999,361.00000000000017,21.0,21.0,21.0,7.0,47.0,62.0,62.0,62.0,41.0,42.399999999999984,42.31428571428571,39.5357142857143
2011-05-11,538,Idarado,31.0,37.0,29.0,26.5,1.2,1.2,1.2,34,40.6,100.0,52.90000000000002,105.1,183.3999999999999,362.50000000000017,21.0,21.0,21.0,7.0,47.0,59.0,62.0,62.0,39.35,41.69999999999998,42.18571428571429,40.20714285714287
2011-05-12,538,Idarado,35.0,47.0,28.0,27.7,0.3,0.3,2.4,47,31.9,33.0,54.20000000000002,106.7,184.9999999999999,365.00000000000017,28.0,21.0,21.0,7.0,47.0,47.0,62.0,62.0,36.25,38.62499999999998,40.728571428571435,39.95714285714287
2011-05-13,538,Idarado,42.0,60.0,26.0,28.0,0.1,0.1,2.7,41,36.8,0.0,55.70000000000002,108.6,186.8999999999999,367.70000000000016,26.0,21.0,21.0,7.0,60.0,60.0,62.0,62.0,34.349999999999994,36.84999999999998,39.84285714285715,39.76428571428573
2011-05-14,538,Idarado,43.0,58.0,32.0,28.1,0.0,0.0,2.8,36,41.4,,56.10000000000002,110.29999999999998,188.8999999999999,370.50000000000017,26.0,26.0,21.0,7.0,60.0,60.0,60.0,62.0,39.099999999999994,37.67499999999998,39.557142857142864,39.87857142857144
2011-05-15,538,Idarado,47.0,59.0,35.0,28.1,0.0,0.0,2.8,33,43.6,,56.200000000000024,111.89999999999998,190.8999999999999,373.3000000000002,32.0,26.0,21.0,7.0,59.0,60.0,60.0,62.0,42.5,38.42499999999998,39.47142857142858,40.07857142857144
2011-05-16,538,Idarado,47.0,58.0,36.0,28.1,0.0,0.0,2.8,31,43.9,,56.200000000000024,112.29999999999998,192.8999999999999,375.5000000000002,35.0,26.0,21.0,13.0,59.0,60.0,60.0,62.0,43.75,41.42499999999998,39.47142857142858,40.80714285714287
2011-05-17,538,Idarado,39.0,47.0,33.0,28.1,0.0,0.0,2.8,27,45.2,,56.200000000000024,112.39999999999998,194.59999999999988,377.60000000000025,33.0,32.0,26.0,21.0,58.0,59.0,60.0,62.0,44.55,43.52499999999998,40.4857142857143,41.40000000000002
2011-05-18,538,Idarado,34.0,42.0,27.0,28.1,0.4,0.4,2.8,26,44.6,75.0,56.200000000000024,112.39999999999998,196.19999999999987,379.60000000000025,27.0,27.0,26.0,21.0,47.0,59.0,60.0,62.0,44.9,44.324999999999974,41.05714285714287,41.62142857142859
2011-05-19,538,Idarado,31.0,42.0,26.0,28.5,0.6,0.6,3.2,33,36.1,83.0,56.60000000000002,112.79999999999998,196.9999999999999,382.0000000000002,26.0,26.0,26.0,21.0,42.0,58.0,60.0,62.0,40.349999999999994,42.449999999999974,41.657142857142865,41.192857142857164
2011-05-20,538,Idarado,34.0,44.0,27.0,29.1,0.4,0.4,3.8,34,36.5,100.0,57.60000000000002,113.79999999999998,198.09999999999988,385.0000000000002,26.0,26.0,26.0,21.0,44.0,47.0,59.0,62.0,36.3,40.59999999999997,41.61428571428572,40.72857142857145
