Date,Station Id,Station Name,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Accumulation (in) Start of Day Values,Precipitation Increment (in),Precipitation Increment - Snow-adj (in),Precipitation Month-to-date (in) Start of Day Values,Snow Depth (in) Start of Day Values,Snow Density (pct) Start of Day Values,Snow Rain Ratio (unitless),Wind Direction Average (degree),Wind Speed Average (mph),Wind Speed Maximum (mph)
2011-07-19,538,Idarado,54,67,46,32.9,0.00,0.00,2.20,0,,,,,
2011-07-20,538,Idarado,57,71,46,32.9,0.00,0.00,2.20,0,,,,,
2011-07-21,538,Idarado,57,72,45,32.9,0.00,0.00,2.20,0,,,,,
2011-07-22,538,Idarado,57,73,42,32.9,0.00,0.00,2.20,0,,,,,
2011-07-23,538,Idarado,58,75,43,32.9,0.00,0.00,2.20,0,,,,,
2011-07-24,538,Idarado,59,75,47,32.9,0.00,0.00,2.20,0,,,,,
2011-07-25,538,Idarado,54,71,49,32.9,0.40,0.40,2.20,0,,0.0,,,
2011-07-26,538,Idarado,53,64,49,33.3,0.70,0.70,2.60,0,,0.0,,,
2011-07-27,538,Idarado,55,66,46,34.0,0.00,0.00,3.30,0,,,,,
2011-07-28,538,Idarado,55,70,42,34.0,0.00,0.00,3.30,0,,,,,
2011-07-29,538,Idarado,56,70,45,34.0,0.00,0.00,3.30,0,,,,,
2011-07-30,538,Idarado,54,72,46,34.0,0.30,0.30,3.30,0,,0.0,,,
2011-07-31,538,Idarado,57,69,47,34.3,0.00,0.00,3.60,0,,,,,
2011-08-01,538,Idarado,54,63,48,34.3,0.00,0.00,3.60,0,,,,,
2011-08-02,538,Idarado,53,67,45,34.3,0.20,0.20,0.00,0,,0.0,,,
2011-08-03,538,Idarado,54,68,44,34.5,0.10,0.10,0.20,0,,0.0,,,
2011-08-04,538,Idarado,53,65,47,34.6,0.00,0.00,0.30,0,,,,,
2011-08-05,538,Idarado,54,69,43,34.6,0.00,0.00,0.30,0,,,,,
2011-08-06,538,Idarado,55,73,42,34.6,0.00,0.00,0.30,0,,,,,
2011-08-07,538,Idarado,54,73,41,34.6,0.00,0.00,0.30,0,,,,,
2011-08-08,538,Idarado,54,73,40,34.6,0.00,0.00,0.30,0,,,,,
2011-08-09,538,Idarado,55,74,41,34.6,0.00,0.00,0.30,0,,,,,
2011-08-10,538,Idarado,57,72,42,34.6,0.00,0.00,0.30,0,,,,,
2011-08-11,538,Idarado,56,70,46,34.6,0.10,0.10,0.30,0,,0.0,,,
2011-08-12,538,Idarado,55,74,43,34.7,0.00,0.00,0.40,0,,,,,
2011-08-13,538,Idarado,59,77,43,34.7,0.00,0.00,0.40,0,,,,,
2011-08-14,538,Idarado,55,65,50,34.7,0.00,0.00,0.40,0,,,,,
2011-08-15,538,Idarado,56,70,45,34.7,0.00,0.00,0.40,0,,,,,
2011-08-16,538,Idarado,55,73,43,34.7,0.00,0.00,0.40,0,,,,,
2011-08-17,538,Idarado,58,77,45,34.7,0.00,0.00,0.40,0,,,,,
2011-08-18,538,Idarado,58,73,47,34.7,0.00,0.00,0.40,0,,,,,
2011-08-19,538,Idarado,53,67,45,34.7,0.10,0.10,0.40,0,,0.0,,,
2011-08-20,538,Idarado,52,72,44,34.8,0.00,0.00,0.50,0,,,,,
2011-08-21,538,Idarado,54,69,45,34.8,0.20,0.20,0.50,0,,0.0,,,
2011-08-22,538,Idarado,53,69,44,35.0,0.20,0.20,0.70,0,,0.0,,,
2011-08-23,538,Idarado,56,74,43,35.2,0.00,0.00,0.90,0,,,,,
2011-08-24,538,Idarado,56,72,47,35.2,0.00,0.00,0.90,0,,,,,
2011-08-25,538,Idarado,53,69,46,35.2,0.20,0.20,0.90,0,,0.0,,,
2011-08-26,538,Idarado,53,64,46,35.4,0.10,0.10,1.10,0,,0.0,,,
2011-08-27,538,Idarado,53,68,47,35.5,0.00,0.00,1.20,0,,,,,
2011-08-28,538,Idarado,54,68,47,35.5,0.20,0.20,1.20,0,,0.0,,,
2011-08-29,538,Idarado,53,66,44,35.7,0.10,0.10,1.40,0,,0.0,,,
2011-08-30,538,Idarado,54,70,43,35.8,0.00,0.00,1.50,0,,,,,
2011-08-31,538,Idarado,50,65,44,35.8,0.20,0.20,1.50,0,,0.0,,,
2011-09-01,538,Idarado,55,70,44,36.0,0.00,0.00,1.70,0,,,,,
2011-09-02,538,Idarado,54,69,44,36.0,0.00,0.00,0.00,0,,,,,
2011-09-03,538,Idarado,51,65,40,36.0,0.00,0.00,0.00,0,,,,,
2011-09-04,538,Idarado,51,67,41,36.0,0.00,0.00,0.00,0,,,,,
2011-09-05,538,Idarado,54,69,41,36.0,0.00,0.00,0.00,0,,,,,
2011-09-06,538,Idarado,47,53,41,36.0,0.20,0.20,0.00,0,,0.0,,,
2011-09-07,538,Idarado,48,61,40,36.2,0.00,0.00,0.20,0,,,,,
2011-09-08,538,Idarado,47,62,38,36.2,0.00,0.00,0.20,0,,,,,
2011-09-09,538,Idarado,47,58,39,36.2,0.10,0.10,0.20,0,,0.0,,,
2011-09-10,538,Idarado,45,58,38,36.3,0.00,0.00,0.30,0,,,,,
2011-09-11,538,Idarado,46,57,40,36.3,0.10,0.10,0.30,0,,0.0,,,
2011-09-12,538,Idarado,47,59,39,36.4,0.00,0.00,0.40,0,,,,,
2011-09-13,538,Idarado,46,56,38,36.4,0.10,0.10,0.40,0,,0.0,,,
2011-09-14,538,Idarado,42,50,36,36.5,0.10,0.10,0.50,0,,0.0,,,
2011-09-15,538,Idarado,44,55,39,36.6,0.10,0.10,0.60,0,,0.0,,,
2011-09-16,538,Idarado,44,54,35,36.7,0.30,0.30,0.70,0,,0.0,,,
2011-09-17,538,Idarado,38,50,33,37.0,0.50,0.50,1.00,0,,0.0,,,
2011-09-18,538,Idarado,42,58,32,37.5,0.00,0.00,1.50,0,,,,,
2011-09-19,538,Idarado,44,61,34,37.5,0.00,0.00,1.50,0,,,,,
2011-09-20,538,Idarado,45,62,34,37.5,0.00,0.00,1.50,0,,,,,
2011-09-21,538,Idarado,46,62,35,37.5,0.00,0.00,1.50,0,,,,,
2011-09-22,538,Idarado,44,62,33,37.5,0.00,0.00,1.50,0,,,,,
2011-09-23,538,Idarado,45,65,32,37.5,0.00,0.00,1.50,0,,,,,
2011-09-24,538,Idarado,47,66,35,37.5,0.00,0.00,1.50,0,,,,,
2011-09-25,538,Idarado,47,67,36,37.5,0.00,0.00,1.50,0,,,,,
2011-09-26,538,Idarado,46,65,35,37.5,0.00,0.00,1.50,0,,,,,
2011-09-27,538,Idarado,47,65,37,37.5,0.00,0.00,1.50,0,,,,,
2011-09-28,538,Idarado,47,66,36,37.5,0.00,0.00,1.50,0,,,,,
2011-09-29,538,Idarado,47,64,37,37.5,0.00,0.00,1.50,0,,,,,
2011-09-30,538,Idarado,45,61,37,37.5,0.00,0.00,1.50,0,,,,,
2011-10-01,538,Idarado,45,66,36,0.0,0.00,0.00,1.50,0,,,,,
2011-10-02,538,Idarado,46,61,36,0.0,0.10,0.10,0.00,0,,0.0,,,
2011-10-03,538,Idarado,45,60,36,0.1,0.00,0.00,0.10,0,,,,,
2011-10-04,538,Idarado,42,49,38,0.1,0.40,0.40,0.10,0,,0.0,,,
2011-10-05,538,Idarado,40,47,36,0.5,0.40,0.40,0.50,0,,0.0,,,
2011-10-06,538,Idarado,31,38,18,0.9,1.00,1.00,0.90,0,,20.0,,,
2011-10-07,538,Idarado,28,40,17,1.9,0.20,0.20,1.90,4,,50.0,,,
2011-10-08,538,Idarado,28,40,21,2.1,0.10,0.10,2.10,4,,0.0,,,
2011-10-09,538,Idarado,30,43,19,2.2,0.00,0.20,2.20,4,,,,,
2011-10-10,538,Idarado,34,48,23,2.2,0.00,0.10,2.20,3,,,,,
2011-10-11,538,Idarado,40,50,33,2.2,0.00,0.00,2.20,2,,,,,
2011-10-12,538,Idarado,38,54,30,2.2,0.00,0.00,2.20,0,,,,,
2011-10-13,538,Idarado,39,57,29,2.2,0.00,0.00,2.20,0,,,,,
2011-10-14,538,Idarado,41,60,31,2.2,0.00,0.00,2.20,0,,,,,
2011-10-15,538,Idarado,44,64,32,2.2,0.00,0.00,2.20,0,,,,,
2011-10-16,538,Idarado,48,62,35,2.2,0.00,0.00,2.20,0,,,,,
2011-10-17,538,Idarado,39,49,28,2.2,0.00,0.00,2.20,0,,,,,
2011-10-18,538,Idarado,34,50,26,2.2,0.00,0.00,2.20,0,,,,,
2011-10-19,538,Idarado,39,59,27,2.2,0.00,0.00,2.20,0,,,,,
2011-10-20,538,Idarado,38,57,29,2.2,0.00,0.00,2.20,0,,,,,
2011-10-21,538,Idarado,37,56,27,2.2,0.00,0.00,2.20,0,,,,,
2011-10-22,538,Idarado,37,54,29,2.2,0.00,0.00,2.20,0,,,,,
2011-10-23,538,Idarado,39,60,28,2.2,0.10,0.10,2.20,0,,100.0,,,
2011-10-24,538,Idarado,44,58,31,2.3,0.10,0.10,2.30,1,,100.0,,,
2011-10-25,538,Idarado,39,47,35,2.4,0.30,0.30,2.40,1,,100.0,,,
2011-10-26,538,Idarado,30,36,25,2.7,0.40,0.40,2.70,3,,75.0,,,
2011-10-27,538,Idarado,28,40,17,3.1,0.00,0.00,3.10,4,,,,,
2011-10-28,538,Idarado,26,40,15,3.1,0.00,0.00,3.10,2,,,,,
2011-10-29,538,Idarado,29,44,18,3.1,0.00,0.00,3.10,2,,,,,
2011-10-30,538,Idarado,33,50,23,3.1,0.00,0.00,3.10,2,,,,,
2011-10-31,538,Idarado,35,52,26,3.1,0.00,0.00,3.10,2,,,,,
2011-11-01,538,Idarado,36,50,24,3.1,0.30,0.30,3.10,1,,100.0,,,
2011-11-02,538,Idarado,21,36,13,3.4,0.30,0.30,0.30,3,,67.0,,,
2011-11-03,538,Idarado,29,47,16,3.7,0.10,0.10,0.60,7,,0.0,,,
2011-11-04,538,Idarado,35,44,28,3.8,0.10,0.10,0.70,4,,0.0,,,
2011-11-05,538,Idarado,28,38,18,3.9,0.80,0.80,0.80,3,,62.0,,,
2011-11-06,538,Idarado,23,34,16,4.7,0.10,0.10,1.60,14,8.6,0.0,,,
2011-11-07,538,Idarado,25,35,20,4.8,0.00,0.10,1.70,11,10.9,,,,
2011-11-08,538,Idarado,21,33,8,4.8,0.00,0.00,1.70,11,11.8,,,,
2011-11-09,538,Idarado,16,35,5,4.8,0.00,0.10,1.70,11,11.8,,,,
2011-11-10,538,Idarado,21,40,11,4.8,0.10,0.10,1.70,10,14.0,100.0,,,
2011-11-11,538,Idarado,29,49,16,4.9,0.00,0.00,1.80,10,15.0,,,,
2011-11-12,538,Idarado,35,40,27,4.9,0.10,0.10,1.80,9,16.7,0.0,,,
2011-11-13,538,Idarado,32,37,20,5.0,0.20,0.20,1.90,8,18.8,50.0,,,
2011-11-14,538,Idarado,24,38,13,5.2,0.00,0.10,2.10,11,14.5,,,,
2011-11-15,538,Idarado,29,40,17,5.2,0.00,0.00,2.10,10,17.0,,,,
2011-11-16,538,Idarado,22,35,12,5.2,0.00,0.00,2.10,10,17.0,,,,
2011-11-17,538,Idarado,27,45,14,5.2,0.00,0.00,2.10,10,17.0,,,,
2011-11-18,538,Idarado,34,45,26,5.2,0.00,0.00,2.10,10,17.0,,,,
2011-11-19,538,Idarado,33,38,29,5.2,0.10,0.10,2.10,10,16.0,0.0,,,
2011-11-20,538,Idarado,33,39,29,5.3,0.00,0.00,2.20,9,17.8,,,,
2011-11-21,538,Idarado,31,39,27,5.3,0.10,0.20,2.20,9,17.8,200.0,,,
2011-11-22,538,Idarado,25,38,17,5.4,0.00,0.10,2.30,13,13.8,,,,
2011-11-23,538,Idarado,29,48,17,5.4,0.10,0.10,2.30,10,19.0,0.0,,,
2011-11-24,538,Idarado,34,49,22,5.5,0.10,0.10,2.40,11,17.3,0.0,,,
2011-11-25,538,Idarado,30,36,22,5.6,0.00,0.20,2.50,11,17.3,,,,
2011-11-26,538,Idarado,16,32,4,5.6,0.00,0.10,2.50,13,16.2,,,,
2011-11-27,538,Idarado,26,45,12,5.6,0.10,0.10,2.50,13,16.9,0.0,,,
2011-11-28,538,Idarado,31,49,21,5.7,0.00,0.00,2.60,13,16.9,,,,
2011-11-29,538,Idarado,30,45,22,5.7,0.00,0.00,2.60,12,18.3,,,,
2011-11-30,538,Idarado,33,47,21,5.7,0.00,0.00,2.60,12,18.3,,,,
2011-12-01,538,Idarado,28,33,21,5.7,0.10,0.10,2.60,12,18.3,0.0,,,
2011-12-02,538,Idarado,26,31,20,5.8,0.00,0.00,0.10,11,19.1,,,,
2011-12-03,538,Idarado,19,24,11,5.8,0.10,0.10,0.10,12,17.5,100.0,,,
2011-12-04,538,Idarado,13,18,10,5.9,0.30,0.40,0.20,14,15.7,133.0,,,
2011-12-05,538,Idarado,6,17,-8,6.2,0.10,0.20,0.50,16,16.2,200.0,,,
2011-12-06,538,Idarado,6,23,-12,6.3,0.00,0.00,0.60,17,16.5,,,,
2011-12-07,538,Idarado,20,35,10,6.3,0.00,0.00,0.60,16,16.2,,,,
2011-12-08,538,Idarado,17,34,6,6.3,0.00,0.30,0.60,16,16.2,,,,
2011-12-09,538,Idarado,16,33,5,6.3,0.00,0.70,0.60,16,18.1,,,,
2011-12-10,538,Idarado,20,36,11,6.3,0.00,0.40,0.60,16,22.5,,,,
2011-12-11,538,Idarado,22,38,13,6.3,0.00,0.10,0.60,15,26.7,,,,
2011-12-12,538,Idarado,28,35,17,6.3,0.40,0.40,0.60,15,27.3,75.0,,,
2011-12-13,538,Idarado,28,35,26,6.7,0.30,0.30,1.00,19,23.2,100.0,,,
2011-12-14,538,Idarado,20,29,4,7.0,0.10,0.10,1.30,22,21.4,100.0,,,
2011-12-15,538,Idarado,12,28,2,7.1,0.00,0.00,1.40,25,19.2,,,,
2011-12-16,538,Idarado,14,31,2,7.1,0.00,0.00,1.40,23,20.9,,,,
2011-12-17,538,Idarado,23,36,14,7.1,0.10,0.10,1.40,22,21.8,100.0,,,
2011-12-18,538,Idarado,28,44,23,7.2,0.00,0.00,1.50,21,23.3,,,,
2011-12-19,538,Idarado,26,37,20,7.2,0.00,0.00,1.50,20,24.5,,,,
2011-12-20,538,Idarado,18,33,8,7.2,0.00,0.00,1.50,20,24.5,,,,
2011-12-21,538,Idarado,16,31,5,7.2,0.10,0.10,1.50,20,24.5,100.0,,,
2011-12-22,538,Idarado,11,21,1,7.3,0.10,0.10,1.60,21,23.8,100.0,,,
2011-12-23,538,Idarado,6,24,-5,7.4,0.00,0.00,1.70,23,22.2,,,,
2011-12-24,538,Idarado,13,30,4,7.4,0.00,0.00,1.70,23,22.2,,,,
2011-12-25,538,Idarado,20,36,10,7.4,0.10,0.10,1.70,22,23.2,0.0,,,
2011-12-26,538,Idarado,21,37,14,7.5,0.00,0.00,1.80,21,24.3,,,,
2011-12-27,538,Idarado,22,41,12,7.5,0.00,0.00,1.80,21,24.3,,,,
2011-12-28,538,Idarado,26,44,10,7.5,0.00,0.00,1.80,21,24.3,,,,
2011-12-29,538,Idarado,34,43,21,7.5,0.00,0.00,1.80,20,25.5,,,,
2011-12-30,538,Idarado,32,47,24,7.5,0.00,0.00,1.80,20,25.5,,,,
2011-12-31,538,Idarado,26,37,11,7.5,0.00,0.00,1.80,20,25.5,,,,
2012-01-01,538,Idarado,23,42,12,7.5,0.00,0.00,1.80,20,25.5,,,,
2012-01-02,538,Idarado,28,45,19,7.5,0.00,0.00,0.00,20,25.5,,,,
2012-01-03,538,Idarado,28,46,18,7.5,0.00,0.00,0.00,20,25.5,,,,
2012-01-04,538,Idarado,24,47,13,7.5,0.00,0.00,0.00,20,25.5,,,,
2012-01-05,538,Idarado,29,46,21,7.5,0.00,0.00,0.00,20,25.5,,,,
2012-01-06,538,Idarado,27,41,19,7.5,0.00,0.00,0.00,20,25.5,,,,
2012-01-07,538,Idarado,27,37,19,7.5,0.00,0.00,0.00,20,25.5,,,,
2012-01-08,538,Idarado,16,29,5,7.5,0.00,0.00,0.00,23,22.2,,,,
2012-01-09,538,Idarado,19,35,6,7.5,0.00,0.00,0.00,22,23.2,,,,
2012-01-10,538,Idarado,24,40,18,7.5,0.00,0.00,0.00,22,23.2,,,,
2012-01-11,538,Idarado,17,29,-3,7.5,0.00,0.10,0.00,21,24.3,,,,
2012-01-12,538,Idarado,8,30,-5,7.5,0.00,0.10,0.00,22,23.6,,,,
2012-01-13,538,Idarado,14,33,0,7.5,0.10,0.10,0.00,22,24.1,100.0,,,
2012-01-14,538,Idarado,23,42,9,7.6,0.10,0.10,0.10,22,24.5,0.0,,,
2012-01-15,538,Idarado,30,41,24,7.7,0.10,0.10,0.20,21,25.7,0.0,,,
2012-01-16,538,Idarado,23,33,10,7.8,0.40,0.40,0.30,21,25.7,100.0,,,
2012-01-17,538,Idarado,15,25,7,8.2,0.00,0.00,0.70,29,20.0,,,,
2012-01-18,538,Idarado,30,36,18,8.2,0.10,0.10,0.70,27,21.5,100.0,,,
2012-01-19,538,Idarado,37,49,29,8.3,0.00,0.00,0.80,25,23.6,,,,
2012-01-20,538,Idarado,31,41,21,8.3,0.00,0.00,0.80,24,24.6,,,,
2012-01-21,538,Idarado,29,36,23,8.3,0.70,0.70,0.80,24,24.2,86.0,,,
2012-01-22,538,Idarado,18,30,8,9.0,0.40,0.40,1.50,33,19.4,75.0,,,
2012-01-23,538,Idarado,23,36,9,9.4,0.20,0.20,1.90,36,18.6,0.0,,,
2012-01-24,538,Idarado,21,26,11,9.6,0.00,0.00,2.10,34,19.7,,,,
2012-01-25,538,Idarado,20,40,6,9.6,0.00,0.00,2.10,32,20.9,,,,
2012-01-26,538,Idarado,25,41,13,9.6,0.20,0.20,2.10,32,20.9,50.0,,,
2012-01-27,538,Idarado,19,29,0,9.8,0.30,0.50,2.30,32,21.2,167.0,,,
2012-01-28,538,Idarado,12,31,-1,10.1,0.10,0.10,2.60,37,19.7,0.0,,,
2012-01-29,538,Idarado,21,40,9,10.2,0.00,0.00,2.70,35,20.6,,,,
2012-01-30,538,Idarado,25,44,15,10.2,0.00,0.00,2.70,34,21.2,,,,
2012-01-31,538,Idarado,23,37,13,10.2,0.00,0.00,2.70,33,21.5,,,,
2012-02-01,538,Idarado,24,42,10,10.2,0.10,0.10,2.70,33,21.5,100.0,,,
2012-02-02,538,Idarado,23,30,17,10.3,0.20,0.20,0.10,32,22.5,100.0,,,
2012-02-03,538,Idarado,20,30,11,10.5,0.00,0.00,0.30,36,20.6,,,,
2012-02-04,538,Idarado,17,33,9,10.5,0.00,0.00,0.30,36,20.6,,,,
2012-02-05,538,Idarado,18,31,7,10.5,0.00,0.00,0.30,35,21.1,,,,
2012-02-06,538,Idarado,19,29,5,10.5,0.20,0.30,0.30,34,21.5,150.0,,,
2012-02-07,538,Idarado,15,36,0,10.7,0.10,0.10,0.50,37,20.5,0.0,,,
2012-02-08,538,Idarado,28,38,13,10.8,0.50,0.50,0.60,37,20.5,80.0,,,
2012-02-09,538,Idarado,22,33,7,11.3,0.10,0.10,1.10,42,19.0,0.0,,,
2012-02-10,538,Idarado,20,40,4,11.4,0.00,0.00,1.20,43,18.6,,,,
2012-02-11,538,Idarado,26,42,11,11.4,0.10,0.10,1.20,41,19.5,0.0,,,
2012-02-12,538,Idarado,26,32,22,11.5,0.50,0.50,1.30,39,20.5,60.0,,,
2012-02-13,538,Idarado,25,34,20,12.0,0.00,0.00,1.80,41,20.2,,,,
2012-02-14,538,Idarado,20,35,10,12.0,0.00,0.00,1.80,41,20.2,,,,
2012-02-15,538,Idarado,18,35,5,12.0,0.00,0.00,1.80,41,20.0,,,,
2012-02-16,538,Idarado,19,35,9,12.0,0.00,0.00,1.80,41,20.0,,,,
2012-02-17,538,Idarado,17,37,6,12.0,0.00,0.00,1.80,40,20.2,,,,
2012-02-18,538,Idarado,18,40,2,12.0,0.00,0.00,1.80,39,20.8,,,,
2012-02-19,538,Idarado,22,30,11,12.0,0.10,0.20,1.80,38,21.3,200.0,,,
2012-02-20,538,Idarado,13,26,4,12.1,0.10,0.10,1.90,41,20.2,100.0,,,
2012-02-21,538,Idarado,22,37,13,12.2,0.20,0.20,2.00,40,21.0,50.0,,,
2012-02-22,538,Idarado,30,43,17,12.4,0.10,0.10,2.20,40,21.2,0.0,,,
2012-02-23,538,Idarado,19,35,-3,12.5,0.20,0.30,2.30,39,21.8,150.0,,,
2012-02-24,538,Idarado,17,39,-5,12.7,0.10,0.10,2.50,43,20.5,0.0,,,
2012-02-25,538,Idarado,29,46,14,12.8,0.00,0.00,2.60,41,21.5,,,,
2012-02-26,538,Idarado,18,35,5,12.8,0.00,0.00,2.60,40,22.0,,,,
2012-02-27,538,Idarado,30,40,18,12.8,0.50,0.50,2.60,39,22.3,100.0,,,
2012-02-28,538,Idarado,23,30,14,13.3,0.40,0.40,3.10,43,21.4,100.0,,,
2012-02-29,538,Idarado,23,37,5,13.7,0.10,0.10,3.50,48,20.0,0.0,,,
2012-03-01,538,Idarado,20,27,8,13.8,0.00,0.10,3.60,46,20.9,,,,
2012-03-02,538,Idarado,11,17,0,13.8,0.50,0.50,0.00,47,20.6,80.0,,,
2012-03-03,538,Idarado,12,32,-7,14.3,0.10,0.10,0.50,50,20.2,0.0,,,
2012-03-04,538,Idarado,24,47,8,14.4,0.00,0.10,0.60,48,21.0,,,,
2012-03-05,538,Idarado,30,50,16,14.4,0.00,0.00,0.60,46,22.2,,,,
2012-03-06,538,Idarado,35,48,18,14.4,0.00,0.00,0.60,44,23.2,,,,
2012-03-07,538,Idarado,28,36,18,14.4,0.00,0.00,0.60,42,24.3,,,,
2012-03-08,538,Idarado,24,38,15,14.4,0.00,0.00,0.60,42,24.3,,,,
2012-03-09,538,Idarado,26,45,10,14.4,0.00,0.10,0.60,42,24.3,,,,
2012-03-10,538,Idarado,30,47,18,14.4,0.00,0.00,0.60,41,25.1,,,,
2012-03-11,538,Idarado,30,45,17,14.4,0.00,0.00,0.60,41,25.1,,,,
2012-03-12,538,Idarado,31,49,18,14.4,0.00,0.00,0.60,40,25.8,,,,
2012-03-13,538,Idarado,36,52,24,14.4,0.00,0.00,0.60,39,25.9,,,,
2012-03-14,538,Idarado,34,52,21,14.4,0.00,0.00,0.60,38,25.3,,,,
2012-03-15,538,Idarado,35,55,22,14.4,0.10,0.10,0.60,37,25.7,0.0,,,
2012-03-16,538,Idarado,37,54,24,14.5,0.00,0.00,0.70,36,26.1,,,,
2012-03-17,538,Idarado,37,49,27,14.5,0.00,0.40,0.70,35,26.9,,,,
2012-03-18,538,Idarado,27,36,16,14.5,0.90,0.90,0.70,33,29.7,100.0,,,
2012-03-19,538,Idarado,17,27,11,15.4,0.20,0.20,1.60,45,23.8,100.0,,,
2012-03-20,538,Idarado,19,32,11,15.6,0.20,0.20,1.80,43,25.3,0.0,,,
2012-03-21,538,Idarado,26,42,12,15.8,0.00,0.00,2.00,42,26.0,,,,
2012-03-22,538,Idarado,33,54,17,15.8,0.00,0.00,2.00,40,27.2,,,,
2012-03-23,538,Idarado,39,58,26,15.8,0.00,0.00,2.00,38,27.6,,,,
2012-03-24,538,Idarado,40,57,26,15.8,0.00,0.00,2.00,36,28.9,,,,
2012-03-25,538,Idarado,45,57,32,15.8,0.00,0.00,2.00,34,30.3,,,,
2012-03-26,538,Idarado,42,51,31,15.8,0.00,0.00,2.00,32,32.2,,,,
2012-03-27,538,Idarado,39,54,26,15.8,0.00,0.00,2.00,32,32.2,,,,
2012-03-28,538,Idarado,39,54,27,15.8,0.00,0.00,2.00,30,34.3,,,,
2012-03-29,538,Idarado,39,54,29,15.8,0.00,0.00,2.00,28,36.1,,,,
2012-03-30,538,Idarado,39,57,27,15.8,0.00,0.00,2.00,27,36.3,,,,
2012-03-31,538,Idarado,44,62,32,15.8,0.00,0.00,2.00,25,36.4,,,,
2012-04-01,538,Idarado,42,54,29,15.8,0.00,0.00,2.00,24,35.4,,,,
2012-04-02,538,Idarado,26,29,22,15.8,0.30,0.30,0.00,23,33.9,100.0,,,
2012-04-03,538,Idarado,32,43,26,16.1,0.00,0.00,0.30,27,30.0,,,,
2012-04-04,538,Idarado,37,54,24,16.1,0.00,0.00,0.30,23,34.3,,,,
2012-04-05,538,Idarado,40,53,28,16.1,0.00,0.00,0.30,21,36.2,,,,
2012-04-06,538,Idarado,36,49,20,16.1,0.00,0.00,0.30,20,36.0,,,,
2012-04-07,538,Idarado,33,50,16,16.1,0.10,0.10,0.30,19,36.3,0.0,,,
2012-04-08,538,Idarado,40,56,27,16.2,0.00,0.00,0.40,18,35.6,,,,
2012-04-09,538,Idarado,43,60,30,16.2,0.00,0.00,0.40,17,34.7,,,,
2012-04-10,538,Idarado,45,59,31,16.2,0.00,0.00,0.40,14,38.6,,,,
2012-04-11,538,Idarado,45,57,35,16.2,0.00,0.00,0.40,13,35.4,,,,
2012-04-12,538,Idarado,33,40,27,16.2,0.10,0.10,0.40,12,34.2,0.0,,,
2012-04-13,538,Idarado,30,37,23,16.3,0.00,0.00,0.50,13,30.8,,,,
2012-04-14,538,Idarado,26,35,21,16.3,0.30,0.30,0.50,13,30.0,33.0,,,
2012-04-15,538,Idarado,26,40,21,16.6,0.30,0.30,0.80,15,26.7,0.0,,,
2012-04-16,538,Idarado,30,44,19,16.9,0.00,0.00,1.10,15,26.7,,,,
2012-04-17,538,Idarado,36,52,22,16.9,0.00,0.00,1.10,14,27.9,,,,
2012-04-18,538,Idarado,41,54,28,16.9,0.10,0.10,1.10,13,27.7,0.0,,,
2012-04-19,538,Idarado,36,46,31,17.0,0.30,0.30,1.20,11,29.1,100.0,,,
2012-04-20,538,Idarado,38,54,28,17.3,0.00,0.00,1.50,13,26.9,,,,
2012-04-21,538,Idarado,42,60,29,17.3,0.00,0.00,1.50,10,31.0,,,,
2012-04-22,538,Idarado,45,64,32,17.3,0.00,0.00,1.50,8,28.8,,,,
2012-04-23,538,Idarado,47,65,34,17.3,0.00,0.00,1.50,4,35.0,,,,
2012-04-24,538,Idarado,48,64,36,17.3,0.00,0.00,1.50,1,,,,,
2012-04-25,538,Idarado,43,58,34,17.3,0.10,0.10,1.50,0,,0.0,,,
2012-04-26,538,Idarado,42,58,34,17.4,0.20,0.20,1.60,0,,0.0,,,
2012-04-27,538,Idarado,38,49,29,17.6,0.00,0.00,1.80,0,,,,,
2012-04-28,538,Idarado,36,48,28,17.6,0.00,0.00,1.80,0,,,,,
2012-04-29,538,Idarado,38,54,28,17.6,0.00,0.00,1.80,0,,,,,
2012-04-30,538,Idarado,41,57,28,17.6,0.00,0.00,1.80,0,,,,,
2012-05-01,538,Idarado,44,59,32,17.6,0.00,0.00,1.80,0,,,,,
2012-05-02,538,Idarado,45,59,34,17.6,0.00,0.00,0.00,0,,,,,
2012-05-03,538,Idarado,46,61,33,17.6,0.00,0.00,0.00,0,,,,,
2012-05-04,538,Idarado,48,65,34,17.6,0.00,0.00,0.00,0,,,,,
2012-05-05,538,Idarado,45,62,32,17.6,0.00,0.00,0.00,0,,,,,
2012-05-06,538,Idarado,43,57,30,17.6,0.10,0.10,0.00,0,,0.0,,,
2012-05-07,538,Idarado,38,48,31,17.7,0.10,0.10,0.10,0,,0.0,,,
2012-05-08,538,Idarado,38,54,27,17.8,0.00,0.00,0.20,0,,,,,
2012-05-09,538,Idarado,43,59,31,17.8,0.00,0.00,0.20,0,,,,,
2012-05-10,538,Idarado,46,64,31,17.8,0.00,0.00,0.20,0,,,,,
2012-05-11,538,Idarado,43,56,33,17.8,0.00,0.00,0.20,0,,,,,
2012-05-12,538,Idarado,44,60,32,17.8,0.00,0.00,0.20,0,,,,,
2012-05-13,538,Idarado,40,52,30,17.8,0.00,0.00,0.20,0,,,,,
2012-05-14,538,Idarado,44,63,29,17.8,0.00,0.00,0.20,0,,,,,
